design,population,design_type,n,mode,y,true_total,mean_nht,true_var_nht,E_vLM_Tille_j3,ratio_vLM_Tille_j3,relbias_vLM_Tille_j3,E_vLM_Tille_j4,ratio_vLM_Tille_j4,relbias_vLM_Tille_j4,E_vLM_Tille_j5,ratio_vLM_Tille_j5,relbias_vLM_Tille_j5,E_VarB_a00,ratio_VarB_a00,relbias_VarB_a00,E_VarB_a02,ratio_VarB_a02,relbias_VarB_a02,E_VarB_a025,ratio_VarB_a025,relbias_VarB_a025,E_VarB_a03,ratio_VarB_a03,relbias_VarB_a03,E_VarB_a035,ratio_VarB_a035,relbias_VarB_a035,E_VarB_a04,ratio_VarB_a04,relbias_VarB_a04,E_VarB_a05,ratio_VarB_a05,relbias_VarB_a05,E_VarB_a075,ratio_VarB_a075,relbias_VarB_a075,E_VarB_a10,ratio_VarB_a10,relbias_VarB_a10,best_lm_j,best_lm_relbias,best_lm_ratio,best_lm_value,best_varb_alpha_name,best_varb_relbias,best_varb_ratio,best_varb_value
meuse_best_5_ep,meuse,best,5,ep,z,503.09999999999997,503.0999994311715,60441.98261183223,38268.445982069585,0.6331434597014375,-0.3668565402985625,38268.445982069585,0.6331434597014375,-0.3668565402985625,38268.445982069585,0.6331434597014375,-0.3668565402985625,14413.374771647312,0.23846628037025583,-0.7615337196297441,14413.374771647315,0.23846628037025588,-0.7615337196297441,14413.374771647312,0.23846628037025583,-0.7615337196297441,14413.37477164731,0.2384662803702558,-0.7615337196297443,14413.374771647312,0.23846628037025583,-0.7615337196297441,14413.37477164731,0.2384662803702558,-0.7615337196297443,14413.374771647312,0.23846628037025583,-0.7615337196297441,14413.374771647312,0.23846628037025583,-0.7615337196297441,14413.374771647312,0.23846628037025583,-0.7615337196297441,3,-0.3668565402985625,0.6331434597014375,38268.445982069585,00,-0.7615337196297441,0.23846628037025583,14413.374771647312
meuse_best_5_up,meuse,best,5,up,z,503.09999999999997,503.10000023396555,14003.850619417955,6770.489516377072,0.48347341744627054,-0.5165265825537295,6770.489516377072,0.48347341744627054,-0.5165265825537295,6770.489516377072,0.48347341744627054,-0.5165265825537295,2795.7412378908275,0.1996408926280754,-0.8003591073719246,9114.767984388258,0.6508758363752881,-0.3491241636247119,12239.032358632327,0.8739762149177381,-0.12602378508226186,15981.099807924284,1.1411932505024471,0.14119325050244713,20340.97033226413,1.452526943129415,0.452526943129415,25318.64393165186,1.807977292798642,0.8079772927986419,37127.40035557097,2.6512279632638713,1.6512279632638713,77460.84522870675,5.531396137666475,4.531396137666475,133239.36697803964,9.514480738125547,8.514480738125547,3,-0.5165265825537295,0.48347341744627054,6770.489516377072,03,0.14119325050244713,1.1411932505024471,15981.099807924284
meuse_initial_10_ep,meuse,initial,10,ep,z,503.09999999999997,503.0999999999999,31012.364999999998,17471.34184110763,0.5633669615686399,-0.43663303843136014,18045.630904809594,0.5818850289170011,-0.4181149710829989,18681.874208635345,0.6024008233050058,-0.3975991766949942,6413.360645161289,0.20680011489485853,-0.7931998851051415,6413.3606451612895,0.20680011489485856,-0.7931998851051414,6413.360645161289,0.20680011489485853,-0.7931998851051415,6413.360645161288,0.2068001148948585,-0.7931998851051415,6413.360645161289,0.20680011489485853,-0.7931998851051415,6413.360645161289,0.20680011489485853,-0.7931998851051415,6413.360645161289,0.20680011489485853,-0.7931998851051415,6413.360645161289,0.20680011489485853,-0.7931998851051415,6413.360645161289,0.20680011489485853,-0.7931998851051415,5,-0.3975991766949942,0.6024008233050058,18681.874208635345,02,-0.7931998851051414,0.20680011489485856,6413.3606451612895
meuse_initial_10_up,meuse,initial,10,up,z,503.09999999999997,503.1000001349269,4780.401306970731,3385.1633494748758,0.7081337176731723,-0.29186628232682765,3699.844061773607,0.7739609761169074,-0.2260390238830926,3874.0332051681553,0.8103991603213481,-0.18960083967865193,2006.889677181407,0.41981615105304687,-0.5801838489469531,3953.8008728832046,0.8270855560008767,-0.17291444399912326,4736.263334242944,0.9907668896618732,-0.009233110338126793,5637.019660576401,1.1791938162924855,0.17919381629248554,6656.069851883573,1.3923663358927132,0.3923663358927132,7793.413908164464,1.630284448462557,0.6302844484625569,10422.983615647394,2.180357452511091,1.1803574525110911,19067.05052139475,3.9885878396007004,2.9885878396007004,30668.464051485018,6.415458050930701,5.415458050930701,5,-0.18960083967865193,0.8103991603213481,3874.0332051681553,03,0.17919381629248554,1.1791938162924855,5637.019660576401
meuse_initial_20_ep,meuse,initial,20,ep,z,503.09999999999997,503.09999999999997,9262.648749999997,7546.337328833107,0.814706196090304,-0.18529380390969596,8095.039777613937,0.8739443755344755,-0.12605562446552454,8758.266121064025,0.9455466095552882,-0.05445339044471176,3973.442137096773,0.42897471817624244,-0.5710252818237576,3973.442137096773,0.42897471817624244,-0.5710252818237576,3973.442137096773,0.42897471817624244,-0.5710252818237576,3973.442137096772,0.42897471817624233,-0.5710252818237577,3973.442137096773,0.42897471817624244,-0.5710252818237576,3973.442137096773,0.42897471817624244,-0.5710252818237576,3973.442137096773,0.42897471817624244,-0.5710252818237576,3973.442137096773,0.42897471817624244,-0.5710252818237576,3973.442137096773,0.42897471817624244,-0.5710252818237576,5,-0.05445339044471176,0.9455466095552882,8758.266121064025,00,-0.5710252818237576,0.42897471817624244,3973.442137096773
meuse_initial_20_up,meuse,initial,20,up,z,503.09999999999997,503.1000001020156,3358.1447160666103,1124.3404443167665,0.3348100035527071,-0.6651899964472929,1329.0298588379505,0.39576312851539086,-0.6042368714846091,1436.4344036323723,0.4277464269958162,-0.5722535730041838,704.1320780559919,0.2096788964118082,-0.7903211035881919,1484.7951002494565,0.442147443243183,-0.557852556756817,1862.006594850133,0.5544747925667416,-0.4455252074332584,2312.036385071732,0.6884862269365857,-0.3115137730634143,2834.884470914255,0.8441817463527155,-0.15581825364728452,3430.5508523777025,1.0215613508151316,0.021561350815131552,4840.3385021673685,1.4413728148788207,0.44137281487882074,9639.127800007696,2.8703729633480455,1.8703729633480455,16258.374488371122,4.841475237974417,3.841475237974417,5,-0.5722535730041838,0.4277464269958162,1436.4344036323723,04,0.021561350815131552,1.0215613508151316,3430.5508523777025
meuse_initial_5_ep,meuse,initial,5,ep,z,503.09999999999997,503.1000004718081,54319.560103552896,37118.24156156898,0.683331041172058,-0.316668958827942,37118.24156156898,0.683331041172058,-0.316668958827942,37118.24156156898,0.683331041172058,-0.316668958827942,16719.899996155476,0.3078062481412082,-0.6921937518587917,16719.89999615548,0.30780624814120827,-0.6921937518587917,16719.899996155476,0.3078062481412082,-0.6921937518587917,16719.899996155476,0.3078062481412082,-0.6921937518587917,16719.89999615548,0.30780624814120827,-0.6921937518587917,16719.899996155476,0.3078062481412082,-0.6921937518587917,16719.899996155476,0.3078062481412082,-0.6921937518587917,16719.899996155476,0.3078062481412082,-0.6921937518587917,16719.899996155476,0.3078062481412082,-0.6921937518587917,3,-0.316668958827942,0.683331041172058,37118.24156156898,00,-0.6921937518587917,0.3078062481412082,16719.899996155476
meuse_initial_5_up,meuse,initial,5,up,z,503.09999999999997,503.10000053712594,10462.44942565605,8093.164837537243,0.7735439865249107,-0.22645601347508926,8094.864195202862,0.7737064109817928,-0.22629358901820718,8094.864195202862,0.7737064109817928,-0.22629358901820718,3241.549305279027,0.30982699876475295,-0.690173001235247,7623.692883023088,0.7286718982199566,-0.2713281017800434,9579.850737237492,0.9156412946423189,-0.08435870535768109,11880.257375363253,1.135513959688106,0.1355139596881061,14524.912797400371,1.388289893357318,0.388289893357318,17513.817003348846,1.6739690956499547,0.6739690956499547,24524.371766979864,2.344037306105502,1.344037306105502,48075.11239450613,4.595015033154301,3.5950150331543007,80232.07261981632,7.668574475788718,6.668574475788718,4,-0.22629358901820718,0.7737064109817928,8094.864195202862,03,0.1355139596881061,1.135513959688106,11880.257375363253
regular_best_20_ep,regular,best,20,ep,z,2999.3156558692144,2999.3156558692153,22910.68073108713,21731.251973322534,0.94852057118651,-0.05147942881348999,24218.20508796192,1.0570705153732352,0.05707051537323515,28349.366941611348,1.2373864955982976,0.2373864955982976,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080334,1.554794572841707,0.554794572841707,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.402060803324,1.5547945728417063,0.5547945728417063,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,4,0.05707051537323515,1.0570705153732352,24218.20508796192,03,0.5547945728417063,1.5547945728417063,35621.402060803324
regular_best_20_ep,regular,best,20,ep,plane,2999.3156558692144,2999.3156558692153,22910.68073108713,21731.251973322534,0.94852057118651,-0.05147942881348999,24218.20508796192,1.0570705153732352,0.05707051537323515,28349.366941611348,1.2373864955982976,0.2373864955982976,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080334,1.554794572841707,0.554794572841707,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.402060803324,1.5547945728417063,0.5547945728417063,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,4,0.05707051537323515,1.0570705153732352,24218.20508796192,03,0.5547945728417063,1.5547945728417063,35621.402060803324
regular_best_20_ep,regular,best,20,ep,peak,7370.716937770997,7370.716937770996,8370.546348777345,128752.65061779968,15.38163045194847,14.38163045194847,137822.1420314706,16.46513098294973,15.46513098294973,143098.87681074947,17.09552409702043,16.09552409702043,37790.708525532835,4.51472424270762,3.5147242427076204,37790.70852553285,4.514724242707622,3.514724242707622,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,37790.70852553284,4.514724242707621,3.5147242427076213,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,3,14.38163045194847,15.38163045194847,128752.65061779968,00,3.5147242427076204,4.51472424270762,37790.708525532835
regular_best_20_ep,regular,best,20,ep,bird,7179.306655465731,7179.30665546573,36627.95952455807,106005.52411498727,2.894114919066496,1.8941149190664959,122095.52306487826,3.333396799868594,2.333396799868594,128878.21444897076,3.5185747751676244,2.5185747751676244,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.324303398076,0.9422671847242217,-0.05773281527577834,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.324303398076,0.9422671847242217,-0.05773281527577834,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,3,1.8941149190664959,2.894114919066496,106005.52411498727,02,-0.05773281527577834,0.9422671847242217,34513.324303398076
regular_best_50_ep,regular,best,50,ep,z,2999.3156558692144,2999.3156558692144,8263.653000733491,2791.2113576822017,0.3377696712863488,-0.6622303287136512,3224.2652086353805,0.3901743222215636,-0.6098256777784363,3927.452442651818,0.4752683156351329,-0.5247316843648671,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271447,1.2820636735752413,0.2820636735752413,10594.529323271445,1.282063673575241,0.2820636735752411,10594.52932327144,1.2820636735752404,0.2820636735752404,10594.529323271443,1.2820636735752409,0.28206367357524087,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,5,-0.5247316843648671,0.4752683156351329,3927.452442651818,03,0.2820636735752404,1.2820636735752404,10594.52932327144
regular_best_50_ep,regular,best,50,ep,plane,2999.3156558692144,2999.3156558692144,8263.653000733491,2791.2113576822017,0.3377696712863488,-0.6622303287136512,3224.2652086353805,0.3901743222215636,-0.6098256777784363,3927.452442651818,0.4752683156351329,-0.5247316843648671,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271447,1.2820636735752413,0.2820636735752413,10594.529323271445,1.282063673575241,0.2820636735752411,10594.52932327144,1.2820636735752404,0.2820636735752404,10594.529323271443,1.2820636735752409,0.28206367357524087,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,5,-0.5247316843648671,0.4752683156351329,3927.452442651818,03,0.2820636735752404,1.2820636735752404,10594.52932327144
regular_best_50_ep,regular,best,50,ep,peak,7370.716937770997,7370.716937770996,2040.4966038091702,31001.237870980054,15.192986752885245,14.192986752885245,36040.67149662264,17.662696144331935,16.662696144331935,40494.640518611144,19.84548292950663,18.84548292950663,11416.252662290104,5.59484031533226,4.59484031533226,11416.252662290117,5.594840315332267,4.594840315332267,11416.252662290104,5.59484031533226,4.59484031533226,11416.2526622901,5.594840315332259,4.594840315332259,11416.252662290115,5.594840315332266,4.594840315332266,11416.252662290106,5.594840315332261,4.594840315332261,11416.252662290104,5.59484031533226,4.59484031533226,11416.252662290104,5.59484031533226,4.59484031533226,11416.252662290104,5.59484031533226,4.59484031533226,3,14.192986752885245,15.192986752885245,31001.237870980054,03,4.594840315332259,5.594840315332259,11416.2526622901
regular_best_50_ep,regular,best,50,ep,bird,7179.306655465731,7179.306655465732,3911.181900508298,29892.823162188568,7.642913043319128,6.642913043319128,33753.86664760421,8.630093794210275,7.630093794210275,36164.51316791482,9.246441123900391,8.246441123900391,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274197,3.072448550325025,2.072448550325025,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274193,3.0724485503250243,2.0724485503250243,12016.905160274191,3.072448550325024,2.072448550325024,12016.905160274191,3.072448550325024,2.072448550325024,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274187,3.072448550325023,2.072448550325023,3,6.642913043319128,7.642913043319128,29892.823162188568,00,2.072448550325023,3.072448550325023,12016.905160274187
regular_initial_20_ep,regular,initial,20,ep,z,2999.3156558692144,2999.3156558692144,50790.31994682624,20311.236405214946,0.39990369083083804,-0.600096309169162,23142.85352926637,0.4556548088985312,-0.5443451911014687,27308.877670148624,0.5376787879804464,-0.46232121201955356,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,5,-0.46232121201955356,0.5376787879804464,27308.877670148624,00,0.1212536136952358,1.1212536136952358,56948.82978111613
regular_initial_20_ep,regular,initial,20,ep,plane,2999.3156558692144,2999.3156558692144,50790.31994682624,20311.236405214946,0.39990369083083804,-0.600096309169162,23142.85352926637,0.4556548088985312,-0.5443451911014687,27308.877670148624,0.5376787879804464,-0.46232121201955356,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,5,-0.46232121201955356,0.5376787879804464,27308.877670148624,00,0.1212536136952358,1.1212536136952358,56948.82978111613
regular_initial_20_ep,regular,initial,20,ep,peak,7370.716937770997,7370.716937770996,19740.703069777945,121500.96057389217,6.154844644814308,5.154844644814308,131427.70783050425,6.6577014691900045,5.6577014691900045,133954.67326450866,6.785709343330671,5.785709343330671,32593.1812640985,1.651064865769501,0.6510648657695011,32593.181264098508,1.6510648657695015,0.6510648657695015,32593.1812640985,1.651064865769501,0.6510648657695011,32593.181264098494,1.6510648657695008,0.6510648657695008,32593.1812640985,1.651064865769501,0.6510648657695011,32593.181264098497,1.6510648657695008,0.6510648657695008,32593.1812640985,1.651064865769501,0.6510648657695011,32593.1812640985,1.651064865769501,0.6510648657695011,32593.1812640985,1.651064865769501,0.6510648657695011,3,5.154844644814308,6.154844644814308,121500.96057389217,03,0.6510648657695008,1.6510648657695008,32593.181264098494
regular_initial_20_ep,regular,initial,20,ep,bird,7179.306655465731,7179.306655465732,29737.426759726706,108542.70547555614,3.650036916528203,2.650036916528203,115101.16007165555,3.8705823809724067,2.8705823809724067,126541.23507014045,4.2552853040235075,3.2552853040235075,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.21094626321,1.7268881857595924,0.7268881857595924,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.210946263185,1.7268881857595917,0.7268881857595917,51353.21094626319,1.726888185759592,0.7268881857595919,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.2109462632,1.7268881857595921,0.7268881857595921,3,2.650036916528203,3.650036916528203,108542.70547555614,03,0.7268881857595917,1.7268881857595917,51353.210946263185
regular_initial_50_ep,regular,initial,50,ep,z,2999.3156558692144,2999.3156558692144,24328.015539624816,2140.572838347402,0.0879879756267376,-0.9120120243732623,2705.343769999364,0.11120281329946428,-0.8887971867005358,3497.396519626751,0.1437600413371278,-0.8562399586628722,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,5,-0.8562399586628722,0.1437600413371278,3497.396519626751,02,-0.05552865742204238,0.9444713425779576,22977.113498966864
regular_initial_50_ep,regular,initial,50,ep,plane,2999.3156558692144,2999.3156558692144,24328.015539624816,2140.572838347402,0.0879879756267376,-0.9120120243732623,2705.343769999364,0.11120281329946428,-0.8887971867005358,3497.396519626751,0.1437600413371278,-0.8562399586628722,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,5,-0.8562399586628722,0.1437600413371278,3497.396519626751,02,-0.05552865742204238,0.9444713425779576,22977.113498966864
regular_initial_50_ep,regular,initial,50,ep,peak,7370.716937770997,7370.716937770995,3473.544471309691,26232.79157344855,7.552168049127508,6.552168049127508,31552.34830294952,9.083617199538196,8.083617199538196,35383.55318658827,10.186584187663213,9.186584187663213,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516763006,3.144701214274196,2.144701214274196,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762999,3.1447012142741944,2.1447012142741944,10923.259516762999,3.1447012142741944,2.1447012142741944,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762995,3.144701214274193,2.144701214274193,3,6.552168049127508,7.552168049127508,26232.79157344855,00,2.144701214274193,3.144701214274193,10923.259516762995
regular_initial_50_ep,regular,initial,50,ep,bird,7179.306655465731,7179.306655465732,9188.244301103436,23582.061995523614,2.5665471250793357,1.5665471250793357,28418.628009259322,3.0929334351554485,2.0929334351554485,31274.082644148366,3.4037060421208647,2.4037060421208647,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.87570253273,1.8454968269070013,0.8454968269070013,16956.875702532743,1.845496826907003,0.8454968269070029,16956.87570253273,1.8454968269070013,0.8454968269070013,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,3,1.5665471250793357,2.5665471250793357,23582.061995523614,03,0.8454968269070013,1.8454968269070013,16956.87570253273
